Volume,Trade,Price,Priceop,Time,Depth
300,1,92.65,92.64,20856.60969,100
900,1,92.65,92.64,20856.60989,100
100,1,92.66,92.64,20856.61096,100
100,-1,92.64,92.65,20864.35511,100
100,1,92.64,92.63,20864.35584,100
100,-1,92.63,92.64,20864.49593,300
100,-1,92.63,92.64,20867.72499,300
100,-1,92.63,92.64,20870.10047,200
100,1,92.63,92.61,20873.61183,100
190,1,92.63,92.61,20873.61197,100
10,1,92.63,92.61,20873.61199,100
100,1,92.63,92.61,20882.78592,100
100,-1,92.62,92.64,20882.7864,100
100,1,92.64,92.62,20889.15251,100
15,1,92.64,92.62,20889.15263,100
100,1,92.65,92.64,20911.08415,100
85,1,92.65,92.64,20911.08425,100
28,1,92.66,92.63,20911.19298,200
100,1,92.66,92.63,20911.24333,200
45,-1,92.63,92.65,20940.55816,300
100,-1,92.63,92.64,20940.55896,100
100,-1,92.63,92.64,20940.56013,100
100,-1,92.63,92.64,20940.56027,100
95,-1,92.63,92.64,20940.56055,100
5,-1,92.63,92.64,20940.56088,100
200,-1,92.61,92.63,20952.06347,100
100,-1,92.61,92.63,20952.06355,100
100,1,92.62,92.59,20952.62277,100
99,1,92.61,92.58,20953.21065,400
100,1,92.61,92.58,20953.21377,400
1,1,92.61,92.58,20966.24828,100
100,1,92.62,92.6,20966.2502,200
5,1,92.62,92.6,20966.25029,200
52,-1,92.62,92.64,20966.29976,100
300,-1,92.62,92.64,20966.29987,100
100,-1,92.61,92.64,20966.3,200
100,-1,92.62,92.64,20966.30031,100
100,1,92.64,92.6,20968.91728,200
400,-1,92.6,92.64,20973.96542,100
100,1,92.62,92.6,20978.51188,300
54,1,92.62,92.6,20980.56346,300
100,-1,92.6,92.62,20986.07338,200
100,1,92.62,92.6,20986.9876,400
200,-1,92.6,92.61,20990.12487,200
100,-1,92.6,92.61,20990.12496,200
100,1,92.62,92.61,20990.12632,300
13,1,92.62,92.6,20990.57667,300
100,1,92.62,92.6,20998.21462,300
2,-1,92.6,92.62,21006.72232,300
2,1,92.62,92.6,21021.94119,300
2,1,92.62,92.6,21026.11128,300
115,1,92.62,92.6,21026.11132,300
200,1,92.62,92.6,21026.11138,300
54,1,92.62,92.6,21026.11177,300
74,1,92.62,92.6,21026.11536,300
100,-1,92.6,92.62,21028.73538,300
100,-1,92.6,92.62,21028.74677,300
100,-1,92.6,92.62,21034.09265,300
5,1,92.62,92.6,21035.94085,300
100,-1,92.61,92.62,21037.80436,200
100,-1,92.61,92.62,21037.88815,200
100,1,92.62,92.61,21038.23775,100
100,1,92.62,92.61,21038.24005,100
38,1,92.62,92.61,21038.24015,100
100,1,92.62,92.61,21038.24015,100
100,1,92.62,92.61,21038.24067,100
2,1,92.62,92.61,21038.24126,100
100,1,92.62,92.61,21038.2439,100
100,1,92.62,92.61,21038.24435,100
100,1,92.63,92.61,21038.24549,200
4,-1,92.62,92.63,21038.25446,200
100,-1,92.62,92.63,21038.25458,200
100,-1,92.62,92.63,21038.25506,200
5,-1,92.62,92.63,21038.25579,200
100,-1,92.62,92.63,21038.28753,200
100,-1,92.62,92.63,21038.28765,200
50,-1,92.62,92.63,21038.29724,100
46,-1,92.62,92.63,21038.30238,100
100,1,92.62,92.61,21039.69884,100
100,1,92.63,92.61,21039.69991,400
4,1,92.62,92.61,21045.48092,100
100,1,92.62,92.61,21045.48098,100
100,1,92.62,92.61,21045.48195,200
100,-1,92.61,92.62,21048.4448,100
100,-1,92.61,92.62,21060.75428,200
96,-1,92.61,92.62,21061.49454,200
4,-1,92.61,92.62,21061.5118,200
96,-1,92.61,92.62,21064.94754,200
100,-1,92.61,92.62,21064.95078,200
100,1,92.62,92.61,21065.01653,300
15,1,92.62,92.61,21065.01657,300
100,1,92.62,92.61,21065.01674,300
5,1,92.62,92.61,21065.01681,300
100,-1,92.62,92.63,21068.1642,100
100,1,92.63,92.62,21080.3783,100
100,-1,92.62,92.63,21086.83194,400
100,-1,92.62,92.63,21092.19887,300
100,-1,92.62,92.63,21093.05578,200
100,-1,92.62,92.63,21097.96171,200
50,-1,92.62,92.63,21097.96182,200
16,-1,92.62,92.63,21097.96226,200
1,-1,92.62,92.63,21097.96229,200
100,-1,92.62,92.63,21097.96232,200
4,-1,92.62,92.63,21097.96237,200
25,-1,92.62,92.63,21097.96239,200
75,-1,92.62,92.63,21097.96242,200
1,-1,92.62,92.63,21097.96305,200
1,-1,92.62,92.63,21097.96317,200
9,-1,92.62,92.63,21097.96321,200
5,-1,92.62,92.63,21097.96323,200
100,1,92.61,92.6,21097.97871,200
100,1,92.61,92.6,21105.25041,200
165,-1,92.6,92.61,21105.47931,200
5,-1,92.6,92.61,21105.47941,200
20,-1,92.6,92.61,21105.4795,200
100,-1,92.6,92.61,21105.47955,200
61,-1,92.6,92.61,21105.47965,200
1400,-1,92.6,92.61,21105.47967,200
7,-1,92.6,92.61,21105.48251,200
99,-1,92.59,92.6,21105.60295,200
99,-1,92.59,92.6,21105.60323,200
100,-1,92.59,92.6,21107.15137,100
1,-1,92.59,92.6,21107.97717,100
100,-1,92.59,92.6,21109.8604,100
1,-1,92.59,92.6,21109.86073,100
99,-1,92.58,92.59,21109.97991,200
39,-1,92.58,92.59,21109.98004,200
85,-1,92.54,92.57,21112.78024,200
115,-1,92.54,92.57,21112.78263,200
100,-1,92.54,92.57,21112.78321,200
100,-1,92.54,92.57,21112.78321,200
100,-1,92.54,92.57,21112.78396,200
1,-1,92.54,92.57,21112.78497,200
100,1,92.56,92.53,21113.10282,100
10,1,92.56,92.53,21113.10336,100
8,-1,92.55,92.57,21114.77959,100
92,-1,92.54,92.56,21114.97571,100
100,-1,92.55,92.56,21120.69694,100
100,-1,92.55,92.56,21120.99295,100
60,1,92.55,92.54,21124.13633,200
61,1,92.55,92.53,21129.00863,400
5,1,92.54,92.53,21129.00892,100
35,1,92.54,92.53,21129.00911,100
25,1,92.54,92.53,21129.00922,200
64,1,92.54,92.53,21129.00924,300
100,1,92.54,92.53,21129.06621,300
100,1,92.54,92.51,21129.50967,300
5,1,92.54,92.51,21129.50977,300
100,1,92.53,92.5,21129.51233,100
24,1,92.53,92.5,21130.04024,200
100,1,92.52,92.5,21130.04088,200
1,1,92.52,92.5,21130.04124,200
33,1,92.52,92.5,21130.04158,200
43,1,92.54,92.52,21130.089,200
6,1,92.54,92.52,21130.08939,200
94,-1,92.51,92.53,21130.33018,100
100,-1,92.52,92.53,21130.6524,100
3,-1,92.52,92.54,21132.52244,400
1,-1,92.52,92.54,21132.52298,400
9,1,92.54,92.52,21132.8836,100
200,-1,92.53,92.54,21132.88398,200
100,1,92.53,92.51,21133.24944,200
100,1,92.53,92.51,21133.24953,200
2,1,92.53,92.51,21133.33911,100
10,-1,92.5,92.54,21135.53729,100
10,-1,92.5,92.51,21142.57113,100
90,1,92.51,92.48,21144.51759,400
100,1,92.51,92.48,21144.51779,400
100,1,92.5,92.48,21144.51787,100
100,1,92.49,92.46,21145.29038,100
100,1,92.49,92.47,21149.93865,100
100,1,92.49,92.48,21154.9479,100
100,1,92.49,92.48,21154.94852,100
100,1,92.49,92.48,21154.94861,100
5,-1,92.48,92.5,21154.94879,300
100,1,92.5,92.49,21154.94947,100
300,-1,92.5,92.51,21154.95476,200
6,-1,92.49,92.51,21155.06594,100
100,-1,92.48,92.5,21159.0715,100
1,1,92.49,92.48,21160.43301,100
100,-1,92.49,92.51,21160.43351,100
100,1,92.49,92.48,21167.72669,100
100,1,92.48,92.47,21169.48557,100
100,-1,92.47,92.48,21169.49257,300
4,-1,92.47,92.48,21169.49342,300
100,-1,92.47,92.48,21169.49362,300
100,-1,92.45,92.47,21203.39711,100
100,1,92.47,92.45,21203.54911,100
100,1,92.47,92.45,21203.92426,100
100,1,92.47,92.45,21206.22186,100
200,1,92.47,92.46,21207.70691,100
100,1,92.47,92.46,21207.70721,100
100,1,92.48,92.46,21207.70726,100
100,-1,92.47,92.48,21208.83,1000
99,1,92.48,92.47,21209.10038,100
2,1,92.49,92.47,21209.1008,200
100,1,92.49,92.48,21209.36211,200
3,-1,92.49,92.52,21209.36291,300
200,-1,92.48,92.5,21216.16352,200
200,1,92.49,92.47,21225.82956,100
1,1,92.5,92.47,21227.64575,100
99,-1,92.47,92.49,21229.59707,200
200,-1,92.47,92.49,21229.60487,200
100,1,92.49,92.47,21230.3339,100
200,1,92.49,92.47,21230.34328,100
100,1,92.5,92.47,21235.99416,100
100,1,92.49,92.47,21239.17127,100
200,-1,92.47,92.49,21239.34523,300
100,-1,92.47,92.49,21239.34534,300
100,-1,92.47,92.49,21239.34537,300
59,-1,92.47,92.49,21239.34543,300
41,-1,92.47,92.49,21239.34606,300
100,-1,92.47,92.49,21239.34612,300
100,-1,92.47,92.49,21239.34642,300
100,-1,92.47,92.49,21239.34718,300
100,-1,92.47,92.49,21239.34745,200
100,-1,92.47,92.48,21239.34776,200
100,1,92.47,92.45,21239.35638,200
100,-1,92.45,92.47,21240.12639,100
21,1,92.47,92.45,21240.54567,300
79,-1,92.45,92.47,21242.2516,100
21,1,92.46,92.45,21247.63062,100
100,-1,92.45,92.47,21247.63083,100
100,1,92.47,92.46,21247.64272,300
100,1,92.46,92.45,21251.78034,100
300,1,92.46,92.45,21251.79091,100
100,-1,92.45,92.47,21251.81044,200
1,1,92.47,92.45,21251.83124,300
100,-1,92.45,92.47,21251.84141,100
100,-1,92.45,92.47,21251.84247,100
28,-1,92.45,92.47,21251.84365,100
100,1,92.47,92.46,21251.87701,200
100,1,92.47,92.46,21251.88769,200
100,1,92.47,92.45,21251.99035,200
82,1,92.47,92.45,21256.04216,300
18,1,92.47,92.45,21256.04265,300
200,1,92.47,92.45,21256.04273,300
55,1,92.47,92.45,21256.04275,200
5,1,92.47,92.45,21256.04285,200
1,1,92.47,92.45,21256.04293,200
100,1,92.47,92.45,21256.04298,100
25,1,92.47,92.45,21256.04301,100
100,1,92.47,92.45,21256.04304,100
24,1,92.47,92.45,21256.04306,100
8,1,92.47,92.46,21256.07705,400
84,-1,92.47,92.48,21256.09355,100
100,-1,92.47,92.48,21256.09357,100
7,-1,92.47,92.48,21256.09367,100
100,1,92.48,92.47,21256.10022,100
100,1,92.49,92.47,21256.10077,100
100,1,92.49,92.48,21262.40645,100
13,-1,92.48,92.51,21262.40669,100
50,-1,92.48,92.51,21262.40698,100
24,-1,92.48,92.51,21262.40779,100
100,1,92.51,92.49,21274.37242,100
100,1,92.51,92.49,21274.37245,100
100,1,92.51,92.49,21274.37264,100
100,1,92.51,92.49,21284.66602,100
3,1,92.51,92.49,21284.67843,100
100,1,92.51,92.49,21285.93679,100
100,1,92.51,92.49,21286.30197,100
100,1,92.51,92.49,21286.66808,100
26,1,92.5,92.49,21287.0844,100
74,1,92.51,92.5,21308.71232,100
100,1,92.51,92.5,21308.73179,100
100,1,92.52,92.5,21308.76294,100
100,-1,92.5,92.51,21315.71618,400
100,-1,92.5,92.51,21315.71628,400
100,-1,92.5,92.51,21315.7165,400
2,-1,92.5,92.51,21315.71812,300
100,-1,92.49,92.5,21315.72066,100
100,-1,92.49,92.5,21315.72163,100
100,-1,92.49,92.5,21315.72193,100
100,-1,92.49,92.5,21315.72294,100
12,-1,92.48,92.5,21315.74955,100
100,1,92.5,92.48,21315.74965,100
21,1,92.5,92.49,21315.75023,100
79,1,92.51,92.48,21316.1409,100
100,1,92.5,92.48,21322.95551,100
19,1,92.5,92.49,21322.95591,100
1,-1,92.49,92.51,21323.2411,200
10,-1,92.49,92.51,21323.24288,200
4,-1,92.48,92.5,21324.04755,100
87,1,92.5,92.48,21327.51014,200
100,1,92.48,92.47,21337.00262,200
100,1,92.48,92.47,21337.00663,200
6,-1,92.47,92.48,21341.11847,200
3,-1,92.47,92.48,21341.11859,200
100,-1,92.47,92.48,21341.11861,200
95,1,92.46,92.44,21342.04295,100
100,1,92.45,92.44,21342.73932,100
100,1,92.45,92.44,21342.73965,100
18,-1,92.45,92.46,21342.75079,200
100,1,92.46,92.45,21343.42705,100
100,-1,92.45,92.46,21349.57343,100
100,1,92.45,92.44,21350.0437,100
28,1,92.46,92.44,21350.04406,200
4,1,92.46,92.44,21357.12923,300
100,1,92.46,92.44,21357.12928,300
100,1,92.46,92.45,21358.40753,200
100,-1,92.45,92.47,21358.40765,200
100,-1,92.45,92.47,21358.40767,200
15,-1,92.47,92.48,21360.57515,100
100,-1,92.47,92.48,21361.37698,300
11,-1,92.47,92.48,21361.37756,300
100,-1,92.47,92.48,21365.32433,300
100,-1,92.47,92.48,21371.95235,200
100,1,92.47,92.46,21371.9526,200
100,1,92.47,92.46,21371.95268,200
100,1,92.47,92.46,21371.9527,200
30,1,92.47,92.46,21371.95287,200
100,-1,92.46,92.47,21371.95291,200
50,-1,92.46,92.47,21371.95297,200
50,-1,92.46,92.47,21371.95309,200
10,1,92.47,92.46,21371.9532,200
100,1,92.47,92.46,21371.9926,100
34,-1,92.47,92.49,21371.99293,100
2,-1,92.47,92.49,21372.06688,100
100,1,92.48,92.47,21380.73839,100
2,1,92.49,92.47,21380.73854,200
98,-1,92.48,92.49,21380.73946,200
25,1,92.49,92.47,21388.20789,200
300,1,92.49,92.47,21388.20797,100
206,1,92.5,92.47,21389.01413,100
206,1,92.5,92.48,21395.05808,200
100,1,92.5,92.48,21395.05813,200
100,1,92.5,92.48,21395.05816,200
100,1,92.5,92.48,21395.0583,100
72,1,92.5,92.48,21395.05838,100
300,1,92.5,92.49,21395.05847,100
85,-1,92.49,92.52,21395.06584,200
100,-1,92.5,92.51,21411.23597,100
7,-1,92.5,92.51,21411.2369,100
33,-1,92.5,92.51,21411.2375,100
100,-1,92.49,92.5,21411.24329,100
50,1,92.5,92.49,21411.24541,300
98,1,92.5,92.49,21411.2738,100
50,1,92.5,92.48,21412.44378,100
101,-1,92.48,92.5,21418.42201,200
100,1,92.5,92.48,21422.04265,100
100,-1,92.48,92.5,21425.73097,200
100,1,92.5,92.48,21439.52832,100
100,1,92.5,92.49,21446.98815,100
62,-1,92.49,92.5,21458.48413,200
100,-1,92.49,92.5,21458.48474,100
100,-1,92.49,92.5,21458.4849,100
100,-1,92.49,92.5,21458.48499,100
2,1,92.49,92.48,21458.48636,100
100,1,92.49,92.48,21458.48689,100
100,-1,92.48,92.49,21458.49157,300
100,-1,92.48,92.49,21458.49179,300
100,-1,92.48,92.49,21458.49237,300
7,-1,92.48,92.49,21458.49364,300
100,-1,92.48,92.49,21458.49415,300
100,-1,92.48,92.49,21458.54435,300
100,1,92.49,92.48,21462.08623,200
25,1,92.49,92.48,21471.10981,300
100,1,92.49,92.48,21471.10985,300
100,1,92.49,92.48,21471.11262,200
100,1,92.49,92.48,21471.11287,100
100,1,92.49,92.48,21471.11297,100
12,-1,92.49,92.5,21471.11863,100
100,-1,92.49,92.5,21471.11873,100
100,-1,92.49,92.5,21471.11883,100
100,-1,92.49,92.5,21471.11911,200
2,-1,92.5,92.52,21476.93141,200
100,-1,92.5,92.51,21476.93214,100
100,-1,92.5,92.51,21476.93228,100
100,-1,92.5,92.51,21476.93239,100
7,-1,92.5,92.51,21476.93249,100
100,-1,92.5,92.51,21476.93251,100
71,-1,92.49,92.5,21482.02706,100
53,-1,92.49,92.5,21482.02718,100
100,-1,92.48,92.5,21482.02931,200
47,-1,92.48,92.5,21482.03054,200
100,1,92.49,92.48,21485.03691,200
100,1,92.49,92.48,21485.03745,100
100,1,92.5,92.49,21485.04046,100
100,1,92.5,92.49,21485.04052,100
82,1,92.5,92.49,21485.0411,100
72,1,92.51,92.5,21485.0474,200
100,-1,92.5,92.52,21492.40331,100
100,-1,92.5,92.51,21492.87258,100
1000,-1,92.5,92.51,21492.87284,100
200,-1,92.49,92.51,21492.87314,200
200,-1,92.49,92.51,21492.87334,200
100,1,92.51,92.49,21494.20385,200
10,-1,92.49,92.51,21497.3472,100
5,-1,92.49,92.5,21497.3524,100
100,-1,92.49,92.5,21497.35296,100
100,-1,92.48,92.5,21497.35656,200
100,1,92.51,92.48,21507.17206,100
100,1,92.51,92.49,21508.83456,200
100,1,92.51,92.49,21516.50879,100
100,1,92.51,92.49,21516.54568,100
100,1,92.5,92.49,21527.05333,500
100,1,92.5,92.49,21527.10501,500
100,1,92.5,92.49,21527.16696,500
62,-1,92.48,92.5,21530.1365,300
100,1,92.49,92.48,21530.13697,100
100,-1,92.48,92.49,21544.64614,300
100,1,92.48,92.47,21544.64669,200
100,-1,92.46,92.48,21544.64782,200
100,1,92.47,92.46,21545.52115,100
100,-1,92.46,92.48,21549.11237,100
1,1,92.48,92.46,21550.00452,100
2,1,92.48,92.46,21556.3483,200
6,-1,92.46,92.48,21563.11528,200
100,1,92.48,92.46,21563.33282,300
200,1,92.48,92.46,21563.33316,300
94,-1,92.48,92.49,21563.33417,100
3,-1,92.48,92.49,21563.34788,100
100,1,92.48,92.47,21563.83861,100
97,1,92.49,92.48,21564.83294,400
100,1,92.48,92.47,21565.0566,100
100,1,92.49,92.48,21565.05836,400
14,1,92.49,92.48,21565.05872,400
100,1,92.49,92.48,21565.05952,400
49,-1,92.49,92.5,21565.06547,300
51,-1,92.49,92.5,21565.17194,100
200,1,92.5,92.49,21571.04164,100
49,1,92.5,92.49,21571.0426,100
51,1,92.5,92.49,21571.0435,100
1,-1,92.5,92.51,21571.04655,100
63,1,92.52,92.5,21571.16393,200
100,1,92.52,92.5,21571.17386,200
2,-1,92.51,92.52,21581.61537,100
98,-1,92.51,92.52,21581.61559,100
100,-1,92.51,92.52,21581.61616,100
2,-1,92.51,92.52,21581.61636,100
98,-1,92.51,92.52,21581.61639,100
19,1,92.51,92.5,21581.67503,200
2,-1,92.5,92.52,21581.68248,200
36,1,92.52,92.5,21582.11896,200
112,1,92.52,92.5,21582.94393,200
100,1,92.52,92.51,21583.48574,200
100,1,92.52,92.51,21587.78883,200
100,1,92.52,92.51,21587.78888,200
100,1,92.52,92.51,21587.78892,200
100,1,92.52,92.51,21587.78906,100
100,-1,92.51,92.53,21587.78926,400
36,1,92.54,92.52,21592.1337,100
28,-1,92.53,92.54,21592.6411,100
36,1,92.54,92.52,21599.11835,100
94,1,92.57,92.54,21599.12707,100
1,1,92.57,92.55,21610.79478,100
100,-1,92.56,92.59,21610.79535,100
100,-1,92.56,92.59,21610.79567,100
100,-1,92.57,92.59,21610.79641,100
104,-1,92.58,92.59,21611.61615,100
100,-1,92.58,92.59,21611.61626,100
100,-1,92.58,92.59,21611.61629,100
100,-1,92.58,92.59,21611.61645,100
100,1,92.58,92.57,21611.6176,100
100,1,92.59,92.58,21614.48906,100
55,-1,92.58,92.61,21614.48953,200
1,-1,92.58,92.61,21619.50831,300
2,-1,92.58,92.61,21625.25322,200
100,-1,92.58,92.61,21625.25661,200
100,-1,92.58,92.61,21625.25706,200
800,-1,92.58,92.59,21634.24679,300
1500,-1,92.58,92.59,21634.24757,300
2,-1,92.58,92.59,21634.24762,300
100,-1,92.58,92.59,21634.2477,300
100,-1,92.58,92.59,21634.24799,200
100,-1,92.58,92.59,21634.2481,100
70,-1,92.58,92.59,21634.24812,100
100,-1,92.57,92.59,21634.24819,200
170,-1,92.57,92.58,21634.25693,200
12,-1,92.57,92.58,21634.25711,100
86,-1,92.56,92.58,21634.25719,300
1,-1,92.56,92.57,21642.64049,300
100,-1,92.56,92.57,21642.64074,300
100,-1,92.56,92.57,21642.64078,300
300,-1,92.56,92.57,21642.64085,300
100,1,92.56,92.55,21642.64176,100
100,1,92.56,92.55,21642.64179,100
100,-1,92.54,92.56,21645.12602,500
300,-1,92.54,92.56,21645.12614,500
100,-1,92.55,92.56,21645.15391,100
100,-1,92.55,92.56,21645.1541,100
100,-1,92.55,92.56,21645.15459,100
100,-1,92.55,92.56,21645.15505,100
100,-1,92.54,92.55,21645.15709,500
500,-1,92.54,92.55,21645.15721,500
100,-1,92.54,92.55,21645.15751,500
100,-1,92.54,92.55,21645.15832,300
5,-1,92.54,92.55,21645.15928,200
3,-1,92.54,92.55,21645.15942,200
100,1,92.55,92.53,21649.1897,200
95,1,92.54,92.53,21649.52827,100
100,1,92.54,92.53,21649.52847,100
100,1,92.54,92.53,21649.52856,100
100,1,92.53,92.52,21656.80012,200
100,-1,92.52,92.53,21664.51001,100
200,-1,92.51,92.52,21664.51047,100
100,-1,92.51,92.52,21664.51056,100
100,1,92.52,92.51,21664.5106,100
100,-1,92.51,92.52,21664.51066,100
100,1,92.52,92.5,21664.51096,100
100,-1,92.5,92.51,21664.56502,100
100,1,92.51,92.5,21674.02137,200
100,1,92.51,92.5,21674.0215,200
100,1,92.51,92.5,21674.02161,200
100,1,92.51,92.5,21674.02187,200
300,1,92.51,92.5,21674.02195,200
400,-1,92.51,92.52,21674.02694,300
4,-1,92.51,92.52,21674.03506,300
15,-1,92.51,92.52,21674.03564,300
20,-1,92.51,92.52,21674.03573,300
100,-1,92.51,92.52,21674.04088,300
2300,-1,92.51,92.52,21674.04148,300
16,1,92.52,92.5,21674.04383,100
100,1,92.52,92.5,21674.04397,100
47,1,92.52,92.5,21674.04443,100
83,-1,92.5,92.52,21674.04477,100
17,-1,92.5,92.52,21674.04489,100
100,-1,92.5,92.52,21674.04553,100
100,-1,92.5,92.52,21674.04766,100
100,-1,92.5,92.52,21674.04776,100
83,1,92.52,92.5,21674.13684,100
100,1,92.52,92.5,21674.1573,100
100,-1,92.51,92.53,21674.15773,100
100,1,92.54,92.51,21676.03429,100
100,1,92.56,92.52,21688.43929,200
100,1,92.56,92.52,21688.43938,200
100,1,92.56,92.53,21688.43945,100
217,1,92.56,92.53,21688.43955,100
83,1,92.56,92.53,21688.48645,100
17,1,92.57,92.53,21691.26858,100
100,-1,92.55,92.57,21693.17835,200
130,1,92.56,92.55,21701.69983,200
100,1,92.56,92.55,21701.69998,200
94,1,92.56,92.55,21701.70004,100
4,1,92.56,92.55,21701.70008,100
4,1,92.57,92.55,21701.70019,100
100,1,92.57,92.55,21701.70038,100
100,1,92.57,92.55,21703.37856,200
100,-1,92.54,92.56,21705.45831,200
100,1,92.56,92.54,21706.78759,200
100,1,92.55,92.54,21707.99012,100
100,-1,92.53,92.55,21723.9508,300
100,1,92.55,92.53,21731.3432,100
100,1,92.55,92.54,21731.34362,100
15,-1,92.54,92.56,21731.34375,200
100,-1,92.54,92.56,21731.34378,200
100,-1,92.55,92.56,21734.07027,200
6,-1,92.55,92.56,21734.07072,200
100,-1,92.55,92.56,21734.07083,200
94,1,92.55,92.54,21737.79525,200
100,-1,92.54,92.55,21740.57003,100
100,-1,92.53,92.54,21743.95426,200
3,-1,92.53,92.54,21743.95445,200
100,-1,92.53,92.54,21743.95457,100
100,-1,92.53,92.54,21743.95466,100
6,1,92.53,92.52,21743.96213,200
62,1,92.52,92.51,21744.09818,100
100,1,92.52,92.51,21749.48588,600
38,1,92.52,92.51,21751.76488,600
62,1,92.52,92.51,21751.76496,200
38,1,92.52,92.51,21751.76504,200
100,1,92.52,92.51,21751.76512,100
100,1,92.52,92.51,21751.7652,100
55,-1,92.51,92.53,21751.76524,200
4,-1,92.51,92.53,21751.76532,300
100,1,92.53,92.52,21751.76643,200
200,1,92.53,92.52,21751.76739,100
100,1,92.54,92.52,21751.76751,200
45,1,92.54,92.52,21758.25771,200
55,1,92.54,92.52,21758.25792,200
28,1,92.54,92.52,21758.25883,200
96,1,92.54,92.52,21758.25961,200
17,1,92.54,92.52,21758.26034,200
100,-1,92.52,92.54,21758.27138,500
100,1,92.53,92.52,21759.66643,400
100,1,92.53,92.52,21759.67925,400
100,1,92.53,92.52,21759.67991,400
100,1,92.53,92.52,21759.68133,300
100,1,92.53,92.52,21759.74825,300
100,-1,92.53,92.54,21759.75773,100
100,-1,92.53,92.54,21759.75776,100
100,1,92.53,92.52,21759.75895,100
100,1,92.53,92.52,21759.76065,100
100,1,92.53,92.52,21759.77395,100
100,1,92.54,92.52,21760.46631,200
6,1,92.54,92.52,21760.46648,200
100,1,92.54,92.52,21760.46659,200
100,1,92.54,92.52,21760.46662,200
100,1,92.55,92.53,21763.07805,100
3,1,92.55,92.53,21763.07835,100
47,-1,92.54,92.55,21763.07926,200
50,-1,92.54,92.55,21763.65341,300
100,-1,92.54,92.55,21763.65706,300
100,-1,92.54,92.55,21763.66029,300
200,1,92.55,92.54,21771.47741,100
100,1,92.55,92.54,21771.47879,100
100,1,92.55,92.54,21771.65293,100
3,1,92.55,92.54,21771.67155,100
100,1,92.55,92.54,21774.10285,100
1,1,92.55,92.54,21774.10288,100
100,1,92.55,92.54,21774.31961,100
100,1,92.55,92.54,21774.31991,100
100,-1,92.54,92.56,21774.32001,200
100,-1,92.54,92.56,21774.32018,200
100,-1,92.55,92.56,21774.34636,300
100,1,92.56,92.55,21780.53674,200
100,1,92.57,92.55,21780.53714,100
100,-1,92.57,92.58,21784.20795,100
100,-1,92.57,92.58,21785.56,100
200,-1,92.57,92.58,21785.56133,100
100,1,92.57,92.56,21785.56172,200
100,-1,92.56,92.57,21788.38856,100
100,-1,92.56,92.57,21788.3908,100
100,-1,92.56,92.57,21788.39341,100
200,-1,92.55,92.57,21788.39352,500
100,-1,92.55,92.56,21792.40012,100
100,1,92.55,92.54,21796.41665,100
90,1,92.55,92.54,21796.41883,100
100,1,92.55,92.54,21803.625,100
100,1,92.55,92.54,21803.62507,100
248,1,92.55,92.54,21803.62515,100
3,1,92.55,92.54,21803.62517,100
97,-1,92.54,92.56,21803.62539,100
5,-1,92.54,92.55,21815.15451,100
100,-1,92.54,92.55,21815.15461,100
17,-1,92.54,92.55,21815.16467,100
67,1,92.54,92.53,21815.18588,200
500,1,92.55,92.53,21815.23753,100
500,-1,92.54,92.55,21815.26507,200
500,1,92.55,92.54,21815.26793,100
100,1,92.55,92.54,21815.27944,100
100,1,92.55,92.54,21815.32686,100
100,1,92.55,92.53,21815.36282,200
100,-1,92.53,92.55,21817.52677,400
100,1,92.54,92.53,21817.53484,100
39,1,92.54,92.53,21817.53572,100
36,1,92.54,92.53,21817.5436,200
100,1,92.54,92.53,21817.77751,100
3,1,92.55,92.53,21818.97073,200
50,-1,92.53,92.54,21819.04884,100
108,-1,92.53,92.54,21819.04884,100
100,1,92.54,92.52,21819.049,800
6,-1,92.51,92.53,21819.09221,600
100,-1,92.51,92.53,21819.35062,400
11,1,92.52,92.51,21821.06034,100
100,1,92.52,92.51,21821.07497,100
100,-1,92.51,92.54,21821.84211,100
78,-1,92.51,92.54,21821.84245,100
100,1,92.53,92.52,21827.82015,200
22,1,92.53,92.52,21827.8202,200
78,1,92.53,92.52,21827.82027,200
22,1,92.53,92.52,21827.82031,200
100,1,92.54,92.52,21827.82038,200
57,1,92.54,92.53,21827.82571,100
51,-1,92.53,92.54,21829.72378,100
100,-1,92.53,92.54,21833.43695,200
58,-1,92.53,92.54,21833.43708,200
42,-1,92.53,92.54,21833.43791,200
100,-1,92.52,92.54,21834.55681,100
10,1,92.54,92.51,21845.90465,200
33,-1,92.53,92.54,21845.96978,100
100,-1,92.52,92.54,21846.26547,200
10,-1,92.52,92.54,21852.95515,200
100,-1,92.52,92.53,21867.38763,200
100,-1,92.52,92.53,21867.38861,200
100,-1,92.52,92.53,21867.38873,100
100,-1,92.52,92.53,21867.38882,100
100,1,92.52,92.51,21869.11097,100
100,1,92.52,92.51,21871.01296,100
100,-1,92.51,92.52,21871.03899,400
100,1,92.52,92.51,21886.58705,200
100,1,92.52,92.51,21886.58716,100
100,1,92.52,92.51,21886.58718,100
100,1,92.52,92.51,21886.58723,100
200,-1,92.52,92.53,21886.60125,100
600,-1,92.52,92.53,21886.60136,300
600,-1,92.52,92.53,21894.85302,100
1,-1,92.52,92.53,21895.21775,100
100,1,92.53,92.52,21895.22014,200
100,1,92.53,92.52,21895.22031,200
10,-1,92.52,92.53,21920.71922,300
1,-1,92.52,92.53,21934.98838,300
